,name,male,culture,dateOfBirth,DateoFdeath,mother,father,heir,house,spouse,book1,book2,book3,book4,book5,isAliveMother,isAliveFather,isAliveHeir,isAliveSpouse,isMarried,isNoble,age,numDeadRelations,boolDeadRelations,isPopular,popularity,isAlive,identity
713,Lorent Tyrell,0,,,,,,,House Tyrell,,0,0,1,1,0,,,,,0,0,,0,0,0,0.127090301003344,1,Nobles
714,Lotho Lornel,0,Braavosi,,,,,,,,0,0,0,1,0,,,,,0,0,,0,0,0,0.00668896321070234,1,dealer
715,Lucan,1,,,299.0,,,,House Whent,,0,1,0,0,0,,,,,0,0,,0,0,0,0.0133779264214046,0,blacksmith
716,Lucamore Strong,1,,,,,,,House Strong,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0167224080267558,1,knight
717,Lucantine Woodwright,0,,,,,,,,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0100334448160535,1,Knights
718,Lucas Nayland,0,,,,,,,House Nayland,,0,0,0,0,0,,,,,0,1,,0,0,0,0.00334448160535117,1,knight
719,Lucas Roote,1,,,299.0,,,,House Roote,,0,0,1,0,0,,,,,0,0,,0,0,0,0.0133779264214046,0,Squires
720,Lucifer Hardy,1,,,,,,,House Hardy,,0,0,0,1,0,,,,,0,1,,0,0,0,0.00668896321070234,1,lord
721,Luco Prestayn,0,Braavosi,,,,,,,,0,0,0,1,0,,,,,0,0,,0,0,0,0.00334448160535117,1,Merchants
722,Lucimore Botley,0,Ironborn,,,,,,House Botley,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0468227424749163,1,half-brother
723,Lucos,1,,,,,,,,,0,0,0,1,0,,,,,0,0,,0,0,0,0.00668896321070234,1,septon
724,Luke of Longtown,0,,,,,,,Night's Watch,,0,0,0,0,1,,,,,0,0,,0,0,0,0.0133779264214046,1,ranger
725,Lucas Tyrell,1,,,,,,,House Tyrell,,0,0,1,1,0,,,,,0,0,,0,0,0,0.123745819397993,1,Nobles
726,Lum,1,westermen,,,,,,House Lannister,,0,0,1,1,0,,,,,0,0,,0,0,0,0.0133779264214046,1,guard
727,Luton,1,Northmen,,300.0,,,,House Bolton,,0,0,0,0,1,,,,,0,0,,0,0,0,0.0234113712374581,0,sworn
728,Luthor Tyrell (son of Moryn),0,,,,,,,House Tyrell,Elyn Norridge,0,0,1,1,0,,,,1.0,1,1,,0,0,0,0.130434782608695,1,knight
729,Luthor Tyrell (son of Theodore),1,,,,,,,House Tyrell,,0,0,1,1,0,,,,,0,0,,0,0,0,0.13712374581939699,1,Squires
730,Lymond Mallister,0,,,,,,,House Mallister,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0133779264214046,1,Lord
731,Lync,0,,,,,,,Night's Watch,,0,1,0,0,0,,,,,0,0,,0,0,0,0.00668896321070234,1,Smallfolk
732,Lyonel (knight),1,,,,,,,House Lannister,,0,1,0,0,0,,,,,0,1,,0,0,0,0.0133779264214046,1,knight
733,Lyonel Bentley,0,,,130.0,,,,Queensguard,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0133779264214046,0,knight
734,Lyonel Tyrell (lord),1,Reach,,159.0,,,,House Tyrell,,0,0,0,0,0,,,,,0,1,,0,0,0,0.020066889632107,0,Lord
735,Lysa Meadows,0,,,,,,,House Meadows,Olymer Tyrell,0,0,1,1,0,,,,1.0,1,0,,0,0,0,0.130434782608695,1,Noblewomen
736,Lyonel Tyrell (son of Leo),0,,,,,,,House Tyrell,,0,0,1,1,0,,,,,0,0,,0,0,0,0.130434782608695,1,Nobles
737,Maddy,0,,,,,,,House Arryn,,0,0,0,1,1,,,,,0,0,,0,0,0,0.0133779264214046,1,servant
738,Maerie (Goodwife),0,,,,,,,,,0,0,1,0,0,,,,,0,1,,0,0,0,0.00334448160535117,1,inhabitant
739,Maerie (Whore),0,,,299.0,,,,,,0,0,1,0,0,,,,,0,0,,0,0,0,0.00334448160535117,0,inhabitant
740,Maggy,1,,,,,,,,,0,0,1,1,0,,,,,0,0,,0,0,0,0.0568561872909698,1,teller
741,Malcolm,0,,,,,,,,,0,1,0,0,0,,,,,0,1,,0,0,0,0.00668896321070234,1,knight
742,Malleon,1,,,,,,,,,1,0,0,0,0,,,,,0,1,,0,0,0,0.0167224080267558,1,Grand
743,Malliard,1,,,,,,,Alchemists' Guild,,0,1,0,0,0,,,,,0,1,,0,0,0,0.00668896321070234,1,member
744,Mallor (Knight),1,,,,,,,,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0,1,knight
745,Mallor,0,,,,,,,House Lannister,,1,0,0,0,0,,,,,0,0,,0,0,0,0.00668896321070234,1,knight
746,Manfred Dondarrion,1,,,,,,,House Dondarrion,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0100334448160535,1,knight
747,Manfred Lothston,1,,,,,,,House Lothston,,0,0,0,0,0,,,,,0,0,,0,0,0,0.0100334448160535,1,Veterans of the First Blackfyre Rebellion
748,Manfred Swann,0,,,,,,,House Swann,,0,0,1,0,0,,,,,0,1,,0,0,0,0.0167224080267558,1,knight
749,Manfryd Lothston,1,,,,,,,House Lothston,,0,0,0,1,0,,,,,0,0,,0,0,0,0.00668896321070234,1,Nobles
750,Manfryd Yew,0,,,,,,,House Yew,,0,0,0,1,1,,,,,0,1,,0,0,0,0.020066889632107,1,knight
751,Marei,1,,280.0,,,,,Chataya's brothel,,0,1,1,1,1,,,,,0,0,25.0,0,0,0,0.0434782608695652,1,whore
752,Marghaz zo Loraq,1,Ghiscari,,,,,,House of Loraq,,0,0,0,0,1,,,,,0,0,,0,0,0,0.0334448160535117,1,Meereen
753,Maris,0,Free folk,,,,,,,,0,0,0,0,1,,,,,0,0,,0,0,0,0.00668896321070234,1,0
754,Marq Grafton,1,,,282.0,,,,House Grafton,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0301003344481605,0,Royalists of Robert's Rebellion
755,Martyn Mullendore,0,,,,,,,House Mullendore,,0,0,0,1,0,,,,,0,1,,0,0,0,0.00668896321070234,1,Lord
756,Maslyn,0,,,299.0,,,,Night's Watch,,0,0,1,0,0,,,,,0,0,,0,0,0,0.0133779264214046,0,steward
757,Mathos Mallarawan,0,Qartheen,,,,,,,,0,1,0,0,0,,,,,0,0,,0,0,0,0.0167224080267558,1,Nobles
758,Matrice,0,,,,,,,House Baratheon of Dragonstone,,0,1,0,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,servant
759,Matt,1,,,,,,,,,0,0,1,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,inhabitant
760,Maynard,1,,,,,,,,,0,0,1,1,0,,,,,0,1,,0,0,0,0.0133779264214046,1,knight
761,Maynard Plumm,1,,,,,,,House Plumm,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0234113712374581,1,hedge
762,Mazdhan zo Loraq,1,Ghiscaricari,,,,,,House of Loraq,,0,0,0,0,1,,,,,0,0,,0,0,0,0.0100334448160535,1,Slavers
763,Mebble,1,,,,,,,,,0,1,0,0,0,,,,,0,0,,0,0,0,0.00668896321070234,1,servant
764,Meha,0,Free Folk,,,,,,,,0,0,0,0,1,,,,,0,0,,0,0,0,0.00668896321070234,1,elder
765,Mela,0,,,,,,,House Arryn,,0,0,0,1,1,,,,,0,0,,0,0,0,0.0100334448160535,1,woman
766,Meizo Mahr,0,,,,,,,,,0,0,1,0,0,,,,,0,0,,0,0,0,0.00668896321070234,1,service
767,Melaquin,0,,,,,,,,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0,1,maester
768,Medwick Tyrell,1,,,,,,,,,0,0,1,1,0,,,,,0,1,,0,0,0,0.120401337792642,1,maester
769,Meliana,0,,,,,,,,,0,0,1,0,0,,,,,0,0,,0,0,0,0.0,1,prostitute
770,Melicent,0,,,,,,,,,0,0,0,1,0,,,,,0,0,,0,0,0,0.00334448160535117,1,septa
771,Mellei,0,,,,,,,House Martell,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0100334448160535,1,servant
772,Melly,0,,,,,,,Brotherhood Without Banners,,0,0,1,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,Outlaws
773,Mellos,1,,,,,,,,,0,0,0,0,0,,,,,0,1,,0,0,0,0.237458193979933,1,Grand
774,Meralyn,0,Braavosi,,,,,,Happy Port,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0267558528428093,1,proprietor
775,Merling Queen,0,Braavosi,,,,,,,,0,0,0,1,1,,,,,0,0,,0,0,0,0.020066889632107,1,courtesan
776,Mero,1,Braavosi,,299.0,,,,Second Sons,,0,0,1,0,1,,,,,0,0,,0,0,0,0.0468227424749163,0,commander
777,Merrell Florent,1,,,,,,,House Florent,,0,1,1,1,0,,,,,0,0,,0,0,0,0.0668896321070234,1,Squires
778,Michael Mertyns,1,,,,,,,House Mertyns,,0,0,0,1,0,,,,,0,1,,0,0,0,0.00668896321070234,1,knight
779,Miklaz,0,Ghiscari,,,,,,,,0,0,0,0,1,,,,,0,1,,0,0,0,0.0167224080267558,1,boy
780,Mollander,1,,,,,,,,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0367892976588628,1,novice
781,Mollos,0,,,,,,,,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0100334448160535,1,archmaester
782,Moonshadow,0,Braavos,,,,,,,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0100334448160535,1,courtesan
783,Moreo Tumitis,1,,268.0,,,,,,,1,0,0,0,0,,,,,0,0,37.0,0,0,0,0.0100334448160535,1,captain
784,Morgarth,1,,,,,,,House Baelish,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0167224080267558,1,hedge
785,Moro,1,Dothraki,,,,,,,,1,0,0,1,0,,,,,0,0,,0,0,0,0.0167224080267558,1,Dothraki
786,Morra,0,,,,,,,House Martell,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0100334448160535,1,servant
787,Morrec,1,,,298.0,,,,House Lannister,,1,0,0,0,0,,,,,0,0,,0,0,0,0.0267558528428093,0,servant
788,Mors Manwoody,1,,,,,,,House Manwoody,,0,0,1,1,0,,,,,0,0,,0,0,0,0.0234113712374581,1,Nobles
789,Mortimer Boggs,1,,,,,,,House Boggs,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0133779264214046,1,knight
790,Mors Martell (brother of Doran),1,,248.0,248.0,,,,House Martell,,0,0,0,1,0,,,,,0,0,0.0,0,0,0,0.0668896321070234,0,Nobles
791,Mother Mole,0,Free Folk,,,,,,,,0,0,0,0,1,,,,,0,0,,0,0,0,0.0434782608695652,1,leader
792,Mudge (brotherhood),0,,,,,,,Brotherhood without banners,,0,0,0,0,0,,,,,0,0,,0,0,0,0.0,1,Outlaws
793,Mudge (miller),1,,,,,,,,,0,0,1,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,miller
794,Mudge (swineherd),1,,,,,,,House Osgrey,,0,0,0,0,0,,,,,0,0,,0,0,0,0.0,1,swineherd
795,Munciter,1,,,,,,,Alchemists' Guild,,0,1,0,0,0,,,,,0,1,,0,0,0,0.00668896321070234,1,member
796,Mully,1,,,,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0501672240802675,1,steward
797,Murch,1,,,,,,,,,0,1,0,0,0,,,,,0,0,,0,0,0,0.0100334448160535,1,part
798,Murch (Winterfell),1,Northmen,,,,,,House Stark,,0,1,0,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,man
799,Myles (squire),1,,,299.0,,,,House Tully,,0,1,0,0,0,,,,,0,0,,0,0,0,0.0133779264214046,0,squire
800,Myrtle,0,Free Folk,,300.0,,,,,,0,0,0,0,1,,,,,0,0,,0,0,0,0.0468227424749163,0,spearwife
801,Nage,1,,,,,,,House Bolton,,0,0,1,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,man
802,Nail,0,,,,,,,Second Sons,,0,0,0,0,1,,,,,0,0,,0,0,0,0.0133779264214046,1,apprentice
803,Narbert,0,,,,,,,,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0267558528428093,1,brother
804,Narbo,0,Braavosi,,,,,,,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0100334448160535,1,cutpurse
805,Nan,0,,,,,,,House Stark,,1,1,1,1,1,,,,,0,0,,0,0,0,0.0969899665551839,1,woman
806,Ned (ferryman),1,,,,,,,,,0,0,0,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,ferryman
807,Nella,0,Free Folk,,,,,,,Craster,0,1,1,1,0,,,,0.0,1,0,,0,0,0,0.020066889632107,1,Wildlings
808,Ned Woods,1,Northmen,,,,,,House Woods,,0,0,0,0,1,,,,,0,0,,0,0,0,0.0167224080267558,1,Nobles
809,Nissa Nissa,1,,,,,,,,Azor Ahai,0,1,0,0,0,,,,1.0,1,0,,0,0,0,0.020066889632107,1,Legendary Heroes
810,Nightingale,0,,,,,,,,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0167224080267558,1,courtesan
811,Nolla,0,,,,,,,,,0,0,1,0,0,,,,,0,1,,0,0,0,0.0,1,inhabitant
812,Norjen,0,Ironmen,,,,,,Drowned men,,0,0,0,1,0,,,,,0,0,,0,0,0,0.00668896321070234,1,Aeron
813,Norren,1,,,,,,,,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0167224080267558,1,Archmaester
814,Nymos,0,,,,,,,,,0,0,0,1,0,,,,,0,1,,0,0,0,0.00668896321070234,1,archmaester
815,Normund Tyrell,0,,,,,,,,,0,0,1,1,0,,,,,0,1,,0,0,0,0.127090301003344,1,maester
816,Ocley,0,,,,,,,,,0,0,0,1,0,,,,,0,1,,0,0,0,0.00668896321070234,1,archmaester
817,Ogo,1,Dothraki,,298.0,,,,,,1,0,0,0,0,,,,,0,0,,0,0,0,0.0367892976588628,0,Dothraki
818,Old Crackbones,1,,,,,,,,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0,1,hero
819,Old Grey Gull,1,Ironborn,,,,,,Drowned men,,0,0,0,1,1,,,,,0,0,,0,0,0,0.0100334448160535,1,priest
820,Old Tattersalt,1,,,,,,,Night's Watch,,0,0,0,1,1,,,,,0,0,,0,0,0,0.0133779264214046,1,Sailors of the Night's Watch
821,Old Henly,1,,220.0,299.0,,,,Night's Watch,,0,0,1,0,0,,,,,0,0,79.0,0,0,0,0.0133779264214046,0,steward
822,Olyvar Oakheart,1,,,161.0,,,,House Oakheart,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0234113712374581,0,knight
823,Olene Tyrell,0,,,,,,,House Tyrell,Leo Blackbar,0,0,1,1,0,,,,1.0,1,0,,0,0,0,0.127090301003344,1,Noblewomen
824,Orbelo,1,Braavosi,,,,,,,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0133779264214046,1,Braavosi
825,Orivel,1,,,,,,,Kingsguard,,0,0,0,1,0,,,,,0,1,,0,0,0,0.00334448160535117,1,knight
826,Orell,1,Free Folk,,299.0,,,,,,0,1,1,1,1,,,,,0,0,,0,0,0,0.0802675585284281,0,folk
827,Ormond (knight),0,,,299.0,,,,,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0,0,knight
828,Ormond Osgrey,0,,,,,,,House Osgrey,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0100334448160535,1,Lord
829,Ormond Westerling,0,,,,,,,House Westerling,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0,1,knight
830,Oro Tendyris,1,Braavosi,,,,,,,,0,1,1,1,0,,,,,0,0,,0,0,0,0.0133779264214046,1,merchant
831,Ormund Wylde,1,,,,,,,House Wylde,,0,0,0,0,1,,,,,0,1,,0,0,0,0.0133779264214046,1,knight
832,Osmynd,0,,,,,,,Faith of the Seven,,0,1,0,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,septon
833,Ossy,0,,,,,,,House Royce of the Gates of the Moon,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0100334448160535,1,service
834,Oswyn,0,,,,,,,Kingswood Brotherhood,,0,0,1,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,Outlaws
835,Othor,1,,,298.0,,,,Night's Watch,,1,0,0,0,0,,,,,0,0,,0,0,0,0.0568561872909698,0,ranger
836,Otter Gimpknee,0,,,,,,,,,0,1,1,0,0,,,,,0,0,,0,0,0,0.00668896321070234,1,innkeeper
837,Ottomore,1,,,,,,,,,0,0,0,1,0,,,,,0,0,,0,0,0,0.00668896321070234,1,maester
838,Owen (brother of Meribald),1,,,,,,,,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0133779264214046,1,Smallfolk
839,Owen,1,,,,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0367892976588628,1,name
840,Owen Inchfield,0,,,,,,,House Inchfield,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0133779264214046,1,knight
841,Palla,0,Northmen,,,,,,House Stark,,0,1,0,1,0,,,,,0,0,,1,1,0,0.020066889632107,1,kennel
842,Pate (Old),1,,,,,,,,,0,0,1,0,0,,,,,0,0,,0,0,0,0.00668896321070234,1,War
843,Pate (Mory),1,,,,,,,,,0,0,1,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,inhabitant
844,Pate (Lancewood),1,,,,,,,,,0,0,1,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,inhabitant
845,Pate (Pinchbottom),0,,,209.0,,,,,,0,0,0,0,0,,,,,0,0,,0,0,0,0.00334448160535117,0,man
846,Pate (Night's Watch),0,,,,,,,Night's Watch,,0,0,0,0,0,,,,,0,0,,0,0,0,0.00668896321070234,1,builder
847,Pate (Shermer's Grove),1,,,,,,,,,0,0,0,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,inhabitant
848,Pate (Standfast),1,,161.0,,,,,House Osgrey,,0,0,0,0,0,,,,,0,0,100.0,0,0,0,0.0133779264214046,0,sworn
849,Penny Jenny,0,,,,,,,,,0,0,0,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,whore
850,Penny,0,,281.0,,,,,Second Sons,,0,0,1,0,1,,,,,0,0,24.0,0,0,0,0.187290969899665,1,woman
851,Perros Blackmont,1,Dornish,,,,,,House Blackmont,,0,0,1,1,0,,,,,0,0,,0,0,0,0.020066889632107,1,Squires
852,Perwyn Osgrey,0,,,,,,,House Osgrey,,0,0,0,0,0,,,,,0,1,,0,0,0,0.00668896321070234,1,Lord
853,Peter Plumm,1,,,,,,,House Plumm,,0,0,1,1,0,,,,,0,1,,0,0,0,0.0267558528428093,1,knight
854,Plummer,0,,,,,,,House Ashford,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0,1,steward
855,Poetess,0,Braavosi,,,,,,,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0100334448160535,1,courtesan
856,Pollitor,1,,,,,,,Alchemists' Guild,,0,1,0,0,0,,,,,0,1,,0,0,0,0.0100334448160535,1,member
857,Porridge,1,,,,,,,House Baratheon of Dragonstone,,0,0,1,0,0,,,,,0,0,,0,0,0,0.00668896321070234,1,gaoler
858,Porther,1,northmen,,,,,,House Stark,,1,1,0,0,0,,,,,0,0,,0,0,0,0.0100334448160535,1,sworn
859,Portifer Woodwright,0,,,,,,,,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0100334448160535,1,Knights
860,Poul Pemford,1,,,299.0,,,,House Pemford,,0,1,0,0,0,,,,,0,0,,0,0,0,0.00668896321070234,0,guard
861,Poxy Tym,1,northmen,,299.0,,,,House Stark,,0,1,0,0,0,,,,,0,0,,0,0,0,0.0100334448160535,0,sworn
862,Praed,1,,,299.0,,,,,,0,1,0,0,0,,,,,0,0,,0,0,0,0.0167224080267558,0,sellsword
863,Puckens,0,,,,,,,House Lannister,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0133779264214046,1,guard
864,Pudding,0,,,,,,,,,0,0,0,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,Smallfolk
865,Puddingfoot,0,,,,,,,Brotherhood without banners,,0,0,1,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,Outlaws
866,Qalen,1,,,,,,,House Greyjoy,,0,1,0,1,0,,,,,0,1,,0,0,0,0.0100334448160535,1,maester
867,Qarl the Thrall,0,Ironborn,,,,,,,,0,0,0,1,1,,,,,0,0,,0,0,0,0.0167224080267558,1,raider
868,Qarl Kenning,0,Ironborn,,,,,,House Kenning of Harlaw,,0,0,0,0,1,,,,,0,0,,0,0,0,0.00668896321070234,1,Nobles
869,Qarl Correy,1,,,,,,,House Velaryon,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0267558528428093,1,household
870,Qarl Shepherd,0,Ironborn,,,,,,House Shepherd,,0,0,0,0,1,,,,,0,0,,0,0,0,0.00668896321070234,1,Nobles
871,Qarl Quickaxe,1,Ironmen,,,,,,,,0,0,0,0,1,,,,,0,0,,0,0,0,0.00334448160535117,1,resident
872,Qos,1,,,,,,,,,1,0,0,0,0,,,,,0,1,,0,0,0,0.00334448160535117,1,captain
873,Quellon Humble,1,Ironborn,,,,,,House Humble,,0,0,0,1,1,,,,,0,0,,0,0,0,0.020066889632107,1,raider
874,Quaro,0,Dothraki,,298.0,,,,,,1,0,0,0,1,,,,,0,0,,0,0,0,0.0301003344481605,0,Dothraki
875,Aelinor Penrose,0,,,,,,,House Penrose,Aerys I Targaryen,0,0,0,0,0,,,,0.0,1,1,,0,0,0,0.163879598662207,1,lady
876,Aemon Estermont,1,Stormlands,,,,,,House Estermont,,0,1,1,1,1,,,,,0,1,,0,0,0,0.0301003344481605,1,knight
877,Aemon Rivers,1,,,,,,,House Frey,,0,1,1,1,0,,,,,0,1,,0,0,0,0.0334448160535117,1,knight
878,Aglantine,0,,,,,,,Faith of the Seven,,0,0,0,1,1,,,,,0,0,,0,0,0,0.0133779264214046,1,septa
879,Aladale Wynch,1,Ironborn,,300.0,,,,House Wynch,,0,1,1,0,0,,,,,0,1,,0,0,0,0.020066889632107,0,0
880,Albett,1,,,,,,,Night's Watch,,1,1,1,1,1,,,,,0,0,,0,0,0,0.0334448160535117,1,recruit
881,Albar Royce,1,,,,,,,House Royce of the Gates of the Moon,,1,1,1,1,1,,,,,0,1,,0,0,0,0.0334448160535117,1,knight
882,Alesander Staedmon,0,,,,,,,House Staedmon,,0,1,1,1,0,,,,,0,1,,0,0,0,0.0133779264214046,1,Lord
883,Alekyne Florent,1,,,,,,,House Florent,,0,1,1,1,0,,,,,0,1,,0,0,0,0.0668896321070234,1,Nobles
884,Alesander Frey,0,,265.0,,,,,House Frey,,0,1,1,1,0,,,,,0,0,40.0,0,0,0,0.14381270903010002,1,singer
885,Alester Norcross,1,,290.0,,,,,House Norcross,,0,1,1,1,0,,,,,0,0,15.0,0,0,0,0.0802675585284281,1,Nobles
886,Allard Seaworth,1,,,299.0,,,,House Seaworth,,0,1,1,1,1,,,,,0,1,,0,0,0,0.0635451505016722,0,Sailors
887,Allar Deem,1,,,299.0,,,,City Watch of King's Landing,,0,1,0,0,0,,,,,0,0,,0,0,0,0.0434782608695652,0,Recruits of the Night's Watch
888,Alla Tyrell,0,,286.0,,,,,House Tyrell,,0,0,1,1,1,,,,,0,0,19.0,0,0,0,0.150501672240802,1,Companions and ladies-in-waiting of Margaery Tyrell
889,Alyn Cockshaw,1,,,211.0,,,,House Cockshaw,,0,0,0,0,0,,,,,0,1,,0,0,0,0.040133779264214,0,head
890,Alyce Graceford,0,,,,,,,House Graceford,,0,0,1,1,1,,,,,0,1,,0,0,0,0.0234113712374581,1,Lady
891,Alyn Connington,0,,,,,,,House Connington,,0,0,1,1,0,,,,,0,1,,0,0,0,0.060200668896321,1,knight
892,Alyn Ambrose,1,,,,,,,House Ambrose,,0,1,1,1,1,,,,,0,0,,0,0,0,0.0334448160535117,1,squire
893,Alyn Estermont,1,Stormlands,,,,,,House Estermont,,0,1,1,1,1,,,,,0,1,,0,0,0,0.0267558528428093,1,knight
894,Alyn Stackspear,0,,,,,,,House Stackspear,,1,1,1,1,1,,,,,0,1,,0,0,0,0.0267558528428093,1,knight
895,Alyn Frey,1,,295.0,,,,,House Frey,,0,1,1,1,0,,,,,0,0,10.0,0,0,0,0.13712374581939699,1,Twins
896,Alyn Haigh,0,,256.0,,,,,House Haigh,,0,1,1,1,0,,,,,0,0,49.0,0,0,0,0.0735785953177257,1,Squires
897,Alysanne Bulwer,0,,291.0,,,,,House Bulwer,,0,0,1,1,1,,,,,0,1,14.0,0,0,0,0.15384615384615302,1,Lady
898,Alysanne Lefford,0,,,,,,,House Lefford,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0133779264214046,1,Lady
899,Alys Frey,0,,,,,,,House Frey,Jared Frey,0,1,1,1,0,,,,0.0,1,0,,0,0,0,0.0668896321070234,1,Noblewomen
900,Alyssa Blackwood,0,,,269.0,,,,House Blackwood,Walder Frey,0,1,1,1,1,,,,1.0,1,1,,0,0,0,0.0969899665551839,0,Noblewomen
901,Alyx Frey,0,,282.0,,,,,House Frey,,0,1,1,1,0,,,,,0,0,23.0,0,0,0,0.14381270903010002,1,Noblewomen
902,Amarei Crakehall,0,,245.0,264.0,,,,House Crakehall,Walder Frey,0,1,1,1,1,,,,1.0,1,0,19.0,0,0,0,0.15384615384615302,0,Noblewomen
903,Ambrose Butterwell,1,,160.0,,,,,House Butterwell,Lady,0,0,0,0,0,,,,1.0,1,1,100.0,0,0,1,0.41471571906354504,0,Lord
904,Andar Royce,1,Valemen,,,,,,House Royce,,1,1,1,1,1,,,,,0,1,,0,0,0,0.040133779264214,1,knight
905,Andros Brax,1,,,298.0,,,,House Brax,,1,0,1,0,0,,,,,0,1,,0,0,0,0.0535117056856187,0,Lord
906,Antario Jast,1,,,,,,,House Jast,Lanna Lannister,0,1,1,1,1,,,,1.0,1,1,,0,0,0,0.0802675585284281,1,head
907,Andrew Estermont,1,,,,,,,House Estermont,,0,1,1,1,1,,,,,0,1,,0,0,0,0.0367892976588628,1,knight
908,Annara Farring,0,,,,,,,House Farring,Walder Frey,0,1,1,1,1,,,,1.0,1,1,,0,0,0,0.0635451505016722,1,Noblewomen
909,Ardrian Celtigar,1,,229.0,,,,,House Celtigar,,0,1,1,0,0,,,,,0,1,76.0,0,0,0,0.0434782608695652,1,Lord
910,Anya Waynwood,0,,,,,,,House Waynwood,,1,1,1,1,1,,,,,0,1,,0,0,0,0.0869565217391304,1,Lady
911,Androw Frey,1,,295.0,,,,,House Frey,,0,1,1,1,0,,,,,0,0,10.0,0,0,0,0.13377926421404598,1,Twins
912,Armond Caswell,1,,,,,,,House Caswell,,0,0,0,0,0,,,,,0,1,,0,0,0,0.00668896321070234,1,Lord
913,Arthur Ambrose,1,,,,,,,House Ambrose,Alysanne Hightower,0,0,1,1,1,,,,1.0,1,1,,0,0,0,0.060200668896321,1,head
914,Arthor Karstark,1,Northmen,,,,,,House Karstark,,0,0,0,0,1,,,,,0,0,,0,0,0,0.0434782608695652,1,Spies
915,Arwyn Frey,0,,285.0,,,,,House Frey,,0,1,1,1,1,,,,,0,0,20.0,0,0,0,0.0468227424749163,1,Noblewomen
916,Artos Stark,1,Northmen,,,,,,House Stark,Lysara Karstark,0,1,0,0,1,,,,1.0,1,0,,0,0,0,0.103678929765886,1,Statues
917,Arwood Frey,1,,263.0,,,,,House Frey,Ryella Royce,0,1,1,1,0,,,,1.0,1,1,42.0,0,0,0,0.163879598662207,1,knight
918,Lord Ashford,1,Reach,,,,,,House Ashford,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0100334448160535,1,head
919,Azzak,0,Ghiscari,,,,,,House of Ghazeen,,0,0,0,0,1,,,,,0,1,,0,0,0,0.0167224080267558,1,boy
920,Baelor Hightower,1,,,,,,,House Hightower,Rhonda Rowan,0,0,1,1,0,,,,1.0,1,1,,0,0,0,0.0668896321070234,1,knight
